sure	ayet	kelime_no	segment_no	form_buckwalter	form_arapca	lem	pos	features	ayet_osmani	ayet_harekesiz
18	5	5	1	EilomK	عِلْمٍ	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|INDEF|GEN	مَّا لَهُم بِهِۦ مِنْ عِلْمٍ وَلَا لِـَٔابَآئِهِمْ كَبُرَتْ كَلِمَةً تَخْرُجُ مِنْ أَفْوَٰهِهِمْ إِن يَقُولُونَ إِلَّا كَذِبًا	ما لهم به من علم ولا لآبائهم كبرت كلمة تخرج من أفواههم إن يقولون إلا كذبا
18	12	3	2	naEolama	نَعْلَمَ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|1P|MOOD:SUBJ	ثُمَّ بَعَثْنَٰهُمْ لِنَعْلَمَ أَىُّ ٱلْحِزْبَيْنِ أَحْصَىٰ لِمَا لَبِثُوٓا۟ أَمَدًا	ثم بعثناهم لنعلم أي الحزبين أحصى لما لبثوا أمدا
18	19	18	1	>aEolamu	أَعْلَمُ	>aEolam	ADJ	STEM|POS:ADJ|LEM:>aEolam|ROOT:Elm|MS|NOM	وَكَذَٰلِكَ بَعَثْنَٰهُمْ لِيَتَسَآءَلُوا۟ بَيْنَهُمْ قَالَ قَآئِلٌ مِّنْهُمْ كَمْ لَبِثْتُمْ قَالُوا۟ لَبِثْنَا يَوْمًا أَوْ بَعْضَ يَوْمٍ قَالُوا۟ رَبُّكُمْ أَعْلَمُ بِمَا لَبِثْتُمْ فَٱبْعَثُوٓا۟ أَحَدَكُم بِوَرِقِكُمْ هَٰذِهِۦٓ إِلَى ٱلْمَدِينَةِ فَلْيَنظُرْ أَيُّهَآ أَزْكَىٰ طَعَامًا فَلْيَأْتِكُم بِرِزْقٍ مِّنْهُ وَلْيَتَلَطَّفْ وَلَا يُشْعِرَنَّ بِكُمْ أَحَدًا	وكذلك بعثناهم ليتساءلوا بينهم قال قائل منهم كم لبثتم قالوا لبثنا يوما أو بعض يوم قالوا ربكم أعلم بما لبثتم فابعثوا أحدكم بورقكم هذه إلى المدينة فلينظر أيها أزكى طعاما فليأتكم برزق منه وليتلطف ولا يشعرن بكم أحدا
18	21	4	2	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP|MOOD:SUBJ	وَكَذَٰلِكَ أَعْثَرْنَا عَلَيْهِمْ لِيَعْلَمُوٓا۟ أَنَّ وَعْدَ ٱللَّهِ حَقٌّ وَأَنَّ ٱلسَّاعَةَ لَا رَيْبَ فِيهَآ إِذْ يَتَنَٰزَعُونَ بَيْنَهُمْ أَمْرَهُمْ فَقَالُوا۟ ٱبْنُوا۟ عَلَيْهِم بُنْيَٰنًا رَّبُّهُمْ أَعْلَمُ بِهِمْ قَالَ ٱلَّذِينَ غَلَبُوا۟ عَلَىٰٓ أَمْرِهِمْ لَنَتَّخِذَنَّ عَلَيْهِم مَّسْجِدًا	وكذلك أعثرنا عليهم ليعلموا أن وعد الله حق وأن الساعة لا ريب فيها إذ يتنازعون بينهم أمرهم فقالوا ابنوا عليهم بنيانا ربهم أعلم بهم قال الذين غلبوا على أمرهم لنتخذن عليهم مسجدا
18	21	23	1	>aEolamu	أَعْلَمُ	>aEolam	ADJ	STEM|POS:ADJ|LEM:>aEolam|ROOT:Elm|MS|NOM	وَكَذَٰلِكَ أَعْثَرْنَا عَلَيْهِمْ لِيَعْلَمُوٓا۟ أَنَّ وَعْدَ ٱللَّهِ حَقٌّ وَأَنَّ ٱلسَّاعَةَ لَا رَيْبَ فِيهَآ إِذْ يَتَنَٰزَعُونَ بَيْنَهُمْ أَمْرَهُمْ فَقَالُوا۟ ٱبْنُوا۟ عَلَيْهِم بُنْيَٰنًا رَّبُّهُمْ أَعْلَمُ بِهِمْ قَالَ ٱلَّذِينَ غَلَبُوا۟ عَلَىٰٓ أَمْرِهِمْ لَنَتَّخِذَنَّ عَلَيْهِم مَّسْجِدًا	وكذلك أعثرنا عليهم ليعلموا أن وعد الله حق وأن الساعة لا ريب فيها إذ يتنازعون بينهم أمرهم فقالوا ابنوا عليهم بنيانا ربهم أعلم بهم قال الذين غلبوا على أمرهم لنتخذن عليهم مسجدا
18	22	17	1	>aEolamu	أَعْلَمُ	>aEolam	ADJ	STEM|POS:ADJ|LEM:>aEolam|ROOT:Elm|MS|NOM	سَيَقُولُونَ ثَلَٰثَةٌ رَّابِعُهُمْ كَلْبُهُمْ وَيَقُولُونَ خَمْسَةٌ سَادِسُهُمْ كَلْبُهُمْ رَجْمًۢا بِٱلْغَيْبِ وَيَقُولُونَ سَبْعَةٌ وَثَامِنُهُمْ كَلْبُهُمْ قُل رَّبِّىٓ أَعْلَمُ بِعِدَّتِهِم مَّا يَعْلَمُهُمْ إِلَّا قَلِيلٌ فَلَا تُمَارِ فِيهِمْ إِلَّا مِرَآءً ظَٰهِرًا وَلَا تَسْتَفْتِ فِيهِم مِّنْهُمْ أَحَدًا	سيقولون ثلاثة رابعهم كلبهم ويقولون خمسة سادسهم كلبهم رجما بالغيب ويقولون سبعة وثامنهم كلبهم قل ربي أعلم بعدتهم ما يعلمهم إلا قليل فلا تمار فيهم إلا مراء ظاهرا ولا تستفت فيهم منهم أحدا
18	22	20	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	سَيَقُولُونَ ثَلَٰثَةٌ رَّابِعُهُمْ كَلْبُهُمْ وَيَقُولُونَ خَمْسَةٌ سَادِسُهُمْ كَلْبُهُمْ رَجْمًۢا بِٱلْغَيْبِ وَيَقُولُونَ سَبْعَةٌ وَثَامِنُهُمْ كَلْبُهُمْ قُل رَّبِّىٓ أَعْلَمُ بِعِدَّتِهِم مَّا يَعْلَمُهُمْ إِلَّا قَلِيلٌ فَلَا تُمَارِ فِيهِمْ إِلَّا مِرَآءً ظَٰهِرًا وَلَا تَسْتَفْتِ فِيهِم مِّنْهُمْ أَحَدًا	سيقولون ثلاثة رابعهم كلبهم ويقولون خمسة سادسهم كلبهم رجما بالغيب ويقولون سبعة وثامنهم كلبهم قل ربي أعلم بعدتهم ما يعلمهم إلا قليل فلا تمار فيهم إلا مراء ظاهرا ولا تستفت فيهم منهم أحدا
18	26	3	1	>aEolamu	أَعْلَمُ	>aEolam	ADJ	STEM|POS:ADJ|LEM:>aEolam|ROOT:Elm|MS|NOM	قُلِ ٱللَّهُ أَعْلَمُ بِمَا لَبِثُوا۟ لَهُۥ غَيْبُ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ أَبْصِرْ بِهِۦ وَأَسْمِعْ مَا لَهُم مِّن دُونِهِۦ مِن وَلِىٍّ وَلَا يُشْرِكُ فِى حُكْمِهِۦٓ أَحَدًا	قل الله أعلم بما لبثوا له غيب السماوات والأرض أبصر به وأسمع ما لهم من دونه من ولي ولا يشرك في حكمه أحدا
18	65	9	2	Eal~amo	عَلَّمْ	Eal~ama	V	STEM|POS:V|PERF|(II)|LEM:Eal~ama|ROOT:Elm|1P	فَوَجَدَا عَبْدًا مِّنْ عِبَادِنَآ ءَاتَيْنَٰهُ رَحْمَةً مِّنْ عِندِنَا وَعَلَّمْنَٰهُ مِن لَّدُنَّا عِلْمًا	فوجدا عبدا من عبادنا آتيناه رحمة من عندنا وعلمناه من لدنا علما
18	65	12	1	EilomFA	عِلْمًا	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|INDEF|ACC	فَوَجَدَا عَبْدًا مِّنْ عِبَادِنَآ ءَاتَيْنَٰهُ رَحْمَةً مِّنْ عِندِنَا وَعَلَّمْنَٰهُ مِن لَّدُنَّا عِلْمًا	فوجدا عبدا من عبادنا آتيناه رحمة من عندنا وعلمناه من لدنا علما
18	66	8	1	tuEal~ima	تُعَلِّمَ	Eal~ama	V	STEM|POS:V|IMPF|(II)|LEM:Eal~ama|ROOT:Elm|2MS|MOOD:SUBJ	قَالَ لَهُۥ مُوسَىٰ هَلْ أَتَّبِعُكَ عَلَىٰٓ أَن تُعَلِّمَنِ مِمَّا عُلِّمْتَ رُشْدًا	قال له موسى هل أتبعك على أن تعلمن مما علمت رشدا
18	66	10	1	Eul~imo	عُلِّمْ	Eal~ama	V	STEM|POS:V|PERF|PASS|(II)|LEM:Eal~ama|ROOT:Elm|2MS	قَالَ لَهُۥ مُوسَىٰ هَلْ أَتَّبِعُكَ عَلَىٰٓ أَن تُعَلِّمَنِ مِمَّا عُلِّمْتَ رُشْدًا	قال له موسى هل أتبعك على أن تعلمن مما علمت رشدا
19	43	6	2	Eilomi	عِلْمِ	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|GEN	يَٰٓأَبَتِ إِنِّى قَدْ جَآءَنِى مِنَ ٱلْعِلْمِ مَا لَمْ يَأْتِكَ فَٱتَّبِعْنِىٓ أَهْدِكَ صِرَٰطًا سَوِيًّا	يا أبت إني قد جاءني من العلم ما لم يأتك فاتبعني أهدك صراطا سويا
19	65	10	1	taEolamu	تَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MS	رَّبُّ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَا فَٱعْبُدْهُ وَٱصْطَبِرْ لِعِبَٰدَتِهِۦ هَلْ تَعْلَمُ لَهُۥ سَمِيًّا	رب السماوات والأرض وما بينهما فاعبده واصطبر لعبادته هل تعلم له سميا
19	70	3	1	>aEolamu	أَعْلَمُ	>aEolam	N	STEM|POS:N|LEM:>aEolam|ROOT:Elm|MS|NOM	ثُمَّ لَنَحْنُ أَعْلَمُ بِٱلَّذِينَ هُمْ أَوْلَىٰ بِهَا صِلِيًّا	ثم لنحن أعلم بالذين هم أولى بها صليا
19	75	19	3	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP	قُلْ مَن كَانَ فِى ٱلضَّلَٰلَةِ فَلْيَمْدُدْ لَهُ ٱلرَّحْمَٰنُ مَدًّا حَتَّىٰٓ إِذَا رَأَوْا۟ مَا يُوعَدُونَ إِمَّا ٱلْعَذَابَ وَإِمَّا ٱلسَّاعَةَ فَسَيَعْلَمُونَ مَنْ هُوَ شَرٌّ مَّكَانًا وَأَضْعَفُ جُندًا	قل من كان في الضلالة فليمدد له الرحمن مدا حتى إذا رأوا ما يوعدون إما العذاب وإما الساعة فسيعلمون من هو شر مكانا وأضعف جندا
20	7	5	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	وَإِن تَجْهَرْ بِٱلْقَوْلِ فَإِنَّهُۥ يَعْلَمُ ٱلسِّرَّ وَأَخْفَى	وإن تجهر بالقول فإنه يعلم السر وأخفى
20	52	2	1	Eilomu	عِلْمُ	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|NOM	قَالَ عِلْمُهَا عِندَ رَبِّى فِى كِتَٰبٍ لَّا يَضِلُّ رَبِّى وَلَا يَنسَى	قال علمها عند ربي في كتاب لا يضل ربي ولا ينسى
20	71	11	1	Eal~ama	عَلَّمَ	Eal~ama	V	STEM|POS:V|PERF|(II)|LEM:Eal~ama|ROOT:Elm|3MS	قَالَ ءَامَنتُمْ لَهُۥ قَبْلَ أَنْ ءَاذَنَ لَكُمْ إِنَّهُۥ لَكَبِيرُكُمُ ٱلَّذِى عَلَّمَكُمُ ٱلسِّحْرَ فَلَأُقَطِّعَنَّ أَيْدِيَكُمْ وَأَرْجُلَكُم مِّنْ خِلَٰفٍ وَلَأُصَلِّبَنَّكُمْ فِى جُذُوعِ ٱلنَّخْلِ وَلَتَعْلَمُنَّ أَيُّنَآ أَشَدُّ عَذَابًا وَأَبْقَىٰ	قال آمنتم له قبل أن آذن لكم إنه لكبيركم الذي علمكم السحر فلأقطعن أيديكم وأرجلكم من خلاف ولأصلبنكم في جذوع النخل ولتعلمن أينا أشد عذابا وأبقى
20	71	22	3	taEolamu	تَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MP	قَالَ ءَامَنتُمْ لَهُۥ قَبْلَ أَنْ ءَاذَنَ لَكُمْ إِنَّهُۥ لَكَبِيرُكُمُ ٱلَّذِى عَلَّمَكُمُ ٱلسِّحْرَ فَلَأُقَطِّعَنَّ أَيْدِيَكُمْ وَأَرْجُلَكُم مِّنْ خِلَٰفٍ وَلَأُصَلِّبَنَّكُمْ فِى جُذُوعِ ٱلنَّخْلِ وَلَتَعْلَمُنَّ أَيُّنَآ أَشَدُّ عَذَابًا وَأَبْقَىٰ	قال آمنتم له قبل أن آذن لكم إنه لكبيركم الذي علمكم السحر فلأقطعن أيديكم وأرجلكم من خلاف ولأصلبنكم في جذوع النخل ولتعلمن أينا أشد عذابا وأبقى
20	98	12	1	EilomFA	عِلْمًا	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|INDEF|ACC	إِنَّمَآ إِلَٰهُكُمُ ٱللَّهُ ٱلَّذِى لَآ إِلَٰهَ إِلَّا هُوَ وَسِعَ كُلَّ شَىْءٍ عِلْمًا	إنما إلهكم الله الذي لا إله إلا هو وسع كل شيء علما
20	104	2	1	>aEolamu	أَعْلَمُ	>aEolam	N	STEM|POS:N|LEM:>aEolam|ROOT:Elm|MS|NOM	نَّحْنُ أَعْلَمُ بِمَا يَقُولُونَ إِذْ يَقُولُ أَمْثَلُهُمْ طَرِيقَةً إِن لَّبِثْتُمْ إِلَّا يَوْمًا	نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما
20	110	1	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	يَعْلَمُ مَا بَيْنَ أَيْدِيهِمْ وَمَا خَلْفَهُمْ وَلَا يُحِيطُونَ بِهِۦ عِلْمًا	يعلم ما بين أيديهم وما خلفهم ولا يحيطون به علما
20	110	10	1	EilomFA	عِلْمًا	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|INDEF|ACC	يَعْلَمُ مَا بَيْنَ أَيْدِيهِمْ وَمَا خَلْفَهُمْ وَلَا يُحِيطُونَ بِهِۦ عِلْمًا	يعلم ما بين أيديهم وما خلفهم ولا يحيطون به علما
20	114	17	1	EilomFA	عِلْمًا	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|INDEF|ACC	فَتَعَٰلَى ٱللَّهُ ٱلْمَلِكُ ٱلْحَقُّ وَلَا تَعْجَلْ بِٱلْقُرْءَانِ مِن قَبْلِ أَن يُقْضَىٰٓ إِلَيْكَ وَحْيُهُۥ وَقُل رَّبِّ زِدْنِى عِلْمًا	فتعالى الله الملك الحق ولا تعجل بالقرآن من قبل أن يقضى إليك وحيه وقل رب زدني علما
20	135	5	3	taEolamu	تَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MP	قُلْ كُلٌّ مُّتَرَبِّصٌ فَتَرَبَّصُوا۟ فَسَتَعْلَمُونَ مَنْ أَصْحَٰبُ ٱلصِّرَٰطِ ٱلسَّوِىِّ وَمَنِ ٱهْتَدَىٰ	قل كل متربص فتربصوا فستعلمون من أصحاب الصراط السوي ومن اهتدى
21	4	3	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	قَالَ رَبِّى يَعْلَمُ ٱلْقَوْلَ فِى ٱلسَّمَآءِ وَٱلْأَرْضِ وَهُوَ ٱلسَّمِيعُ ٱلْعَلِيمُ	قال ربي يعلم القول في السماء والأرض وهو السميع العليم
21	4	10	2	Ealiymu	عَلِيمُ	Ealiym	ADJ	STEM|POS:ADJ|LEM:Ealiym|ROOT:Elm|MS|NOM	قَالَ رَبِّى يَعْلَمُ ٱلْقَوْلَ فِى ٱلسَّمَآءِ وَٱلْأَرْضِ وَهُوَ ٱلسَّمِيعُ ٱلْعَلِيمُ	قال ربي يعلم القول في السماء والأرض وهو السميع العليم
21	7	14	1	taEolamu	تَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MP	وَمَآ أَرْسَلْنَا قَبْلَكَ إِلَّا رِجَالًا نُّوحِىٓ إِلَيْهِمْ فَسْـَٔلُوٓا۟ أَهْلَ ٱلذِّكْرِ إِن كُنتُمْ لَا تَعْلَمُونَ	وما أرسلنا قبلك إلا رجالا نوحي إليهم فاسألوا أهل الذكر إن كنتم لا تعلمون
21	24	19	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP	أَمِ ٱتَّخَذُوا۟ مِن دُونِهِۦٓ ءَالِهَةً قُلْ هَاتُوا۟ بُرْهَٰنَكُمْ هَٰذَا ذِكْرُ مَن مَّعِىَ وَذِكْرُ مَن قَبْلِى بَلْ أَكْثَرُهُمْ لَا يَعْلَمُونَ ٱلْحَقَّ فَهُم مُّعْرِضُونَ	أم اتخذوا من دونه آلهة قل هاتوا برهانكم هذا ذكر من معي وذكر من قبلي بل أكثرهم لا يعلمون الحق فهم معرضون
21	28	1	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	يَعْلَمُ مَا بَيْنَ أَيْدِيهِمْ وَمَا خَلْفَهُمْ وَلَا يَشْفَعُونَ إِلَّا لِمَنِ ٱرْتَضَىٰ وَهُم مِّنْ خَشْيَتِهِۦ مُشْفِقُونَ	يعلم ما بين أيديهم وما خلفهم ولا يشفعون إلا لمن ارتضى وهم من خشيته مشفقون
21	39	2	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	لَوْ يَعْلَمُ ٱلَّذِينَ كَفَرُوا۟ حِينَ لَا يَكُفُّونَ عَن وُجُوهِهِمُ ٱلنَّارَ وَلَا عَن ظُهُورِهِمْ وَلَا هُمْ يُنصَرُونَ	لو يعلم الذين كفروا حين لا يكفون عن وجوههم النار ولا عن ظهورهم ولا هم ينصرون
21	51	9	1	Ea`limiyna	عَٰلِمِينَ	Ea`lim	N	STEM|POS:N|ACT|PCPL|LEM:Ea`lim|ROOT:Elm|MP|ACC	وَلَقَدْ ءَاتَيْنَآ إِبْرَٰهِيمَ رُشْدَهُۥ مِن قَبْلُ وَكُنَّا بِهِۦ عَٰلِمِينَ	ولقد آتينا إبراهيم رشده من قبل وكنا به عالمين
21	65	6	1	Ealimo	عَلِمْ	Ealima	V	STEM|POS:V|PERF|LEM:Ealima|ROOT:Elm|2MS	ثُمَّ نُكِسُوا۟ عَلَىٰ رُءُوسِهِمْ لَقَدْ عَلِمْتَ مَا هَٰٓؤُلَآءِ يَنطِقُونَ	ثم نكسوا على رءوسهم لقد علمت ما هؤلاء ينطقون
21	71	8	3	Ea`lamiyna	عَٰلَمِينَ	Ea`lamiyn	N	STEM|POS:N|LEM:Ea`lamiyn|ROOT:Elm|MP|GEN	وَنَجَّيْنَٰهُ وَلُوطًا إِلَى ٱلْأَرْضِ ٱلَّتِى بَٰرَكْنَا فِيهَا لِلْعَٰلَمِينَ	ونجيناه ولوطا إلى الأرض التي باركنا فيها للعالمين
21	74	4	2	EilomFA	عِلْمًا	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|INDEF|ACC	وَلُوطًا ءَاتَيْنَٰهُ حُكْمًا وَعِلْمًا وَنَجَّيْنَٰهُ مِنَ ٱلْقَرْيَةِ ٱلَّتِى كَانَت تَّعْمَلُ ٱلْخَبَٰٓئِثَ إِنَّهُمْ كَانُوا۟ قَوْمَ سَوْءٍ فَٰسِقِينَ	ولوطا آتيناه حكما وعلما ونجيناه من القرية التي كانت تعمل الخبائث إنهم كانوا قوم سوء فاسقين
21	79	6	2	EilomFA	عِلْمًا	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|INDEF|ACC	فَفَهَّمْنَٰهَا سُلَيْمَٰنَ وَكُلًّا ءَاتَيْنَا حُكْمًا وَعِلْمًا وَسَخَّرْنَا مَعَ دَاوُۥدَ ٱلْجِبَالَ يُسَبِّحْنَ وَٱلطَّيْرَ وَكُنَّا فَٰعِلِينَ	ففهمناها سليمان وكلا آتينا حكما وعلما وسخرنا مع داوود الجبال يسبحن والطير وكنا فاعلين
21	80	1	2	Eal~amo	عَلَّمْ	Eal~ama	V	STEM|POS:V|PERF|(II)|LEM:Eal~ama|ROOT:Elm|1P	وَعَلَّمْنَٰهُ صَنْعَةَ لَبُوسٍ لَّكُمْ لِتُحْصِنَكُم مِّنۢ بَأْسِكُمْ فَهَلْ أَنتُمْ شَٰكِرُونَ	وعلمناه صنعة لبوس لكم لتحصنكم من بأسكم فهل أنتم شاكرون
21	81	14	1	Ea`limiyna	عَٰلِمِينَ	Ea`lim	N	STEM|POS:N|ACT|PCPL|LEM:Ea`lim|ROOT:Elm|MP|ACC	وَلِسُلَيْمَٰنَ ٱلرِّيحَ عَاصِفَةً تَجْرِى بِأَمْرِهِۦٓ إِلَى ٱلْأَرْضِ ٱلَّتِى بَٰرَكْنَا فِيهَا وَكُنَّا بِكُلِّ شَىْءٍ عَٰلِمِينَ	ولسليمان الريح عاصفة تجري بأمره إلى الأرض التي باركنا فيها وكنا بكل شيء عالمين
